False,/ewMSszqEvI3G1U21SfYbOeoKdxS.jpg,"{u'backdrop_path': u'/p7oqa94XgNGVMazXwR49QfyGgtx.jpg', u'poster_path': u'/diCxphvzqas0Tr5eq7tLUzg5M7d.jpg', u'id': 304378, u'name': u'Independence Day Collection'}",75000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 878, u'name': u'Science Fiction'}]",,602,tt0116629,en,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4 the a plan is devised to gain access to the interior of the alien mothership in space in order to plant a nuclear missile.",4.442967,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,"[{u'name': u'Twentieth Century Fox Film Corporation', u'id': 306}, {u'name': u'Centropolis Entertainment', u'id': 347}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1996-06-25,816969268,145,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Earth. Take a good look. It might be your last.,Independence Day,False,6.7,2516
False,/wH8vtnsmU4olFJ5wSRHo8RXRhKF.jpg,"{u'backdrop_path': u'/qKuR7BpBLTcISNWgxKQmXnYYJFX.jpg', u'poster_path': u'/Abh0z1zf7yYoH8sGLvMIvdNG6gA.jpg', u'id': 124949, u'name': u'Almighty Collection'}",80000000,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 35, u'name': u'Comedy'}]",http://www.brucealmighty.com/,310,tt0315327,en,Bruce Almighty,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers.",4.433936,/y5TEe8Qbgn91dwqVm9FqE2PEL4Q.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Spyglass Entertainment', u'id': 158}, {u'name': u'Shady Acres Entertainment', u'id': 159}, {u'name': u'Pit Bull Productions', u'id': 160}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2003-05-23,484572835,101,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,In Bruce we trust,Bruce Almighty,False,6.3,2163
False,/1dXTsaFxHoF9cas08UjAqE8NqOW.jpg,,20000000,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",http://www.eternalsunshine.com,38,tt0338013,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",4.431782,/7y3eYvTsGjxPYDtSnumCLIMDkrV.jpg,"[{u'name': u'Anonymous Content', u'id': 10039}, {u'name': u'This Is That Productions', u'id': 10059}, {u'name': u'Focus Features', u'id': 10146}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2004-03-19,72258126,108,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,I already forget how I used to feel about you.,Eternal Sunshine of the Spotless Mind,False,7.9,2675
False,/tmFDgDmrdp5DYezwpL0ymQKIbnV.jpg,"{u'backdrop_path': u'/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg', u'poster_path': u'/moNJa86FgDYy8SWeDym2gnsLLMa.jpg', u'id': 125574, u'name': u'The Amazing Spider-Man Collection'}",200000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}]",http://www.theamazingspiderman.com,102382,tt1872181,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",4.429728,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Marvel Enterprises', u'id': 19551}, {u'name': u'Avi Arad Productions', u'id': 31828}, {u'name': u'Matt Tolmach Productions', u'id': 53462}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-04-16,705717432,142,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,No more secrets.,The Amazing Spider-Man 2,False,6.5,3236
False,/sFthBeT0Y3WVfg6b3MkcJs9qfzq.jpg,"{u'backdrop_path': u'/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg', u'poster_path': u'/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg', u'id': 283579, u'name': u'Divergent Collection'}",110000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 878, u'name': u'Science Fiction'}]",http://www.thedivergentseries.movie/#allegiant,262504,tt3410834,en,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,4.424591,/bFDF2v2nHMjuGiEAmSEk0gOWmED.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Lionsgate', u'id': 1632}, {u'name': u'Mandeville Films', u'id': 10227}, {u'name': u'Red Wagon Entertainment', u'id': 14440}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2016-03-09,179246868,121,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Break the boundaries of your world,Allegiant,False,5.8,1364
False,/sJXY1KJzgY98W7RCSgYLRmmBaN4.jpg,,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",http://yesmovieshd.com/033091-watch-the-zookeepers-wife-2017-movie-online-yesmovies.html,289222,tt1730768,en,The Zookeeper's Wife,"The Zookeeper's Wife tells the account of keepers of the Warsaw Zoo, Jan and Antonina Zabinski, who helped save hundreds of people and animals during the Nazi invasion.",4.418933,/cCQKccGZsfRSBHy4xEhDlS73OS2.jpg,[],[],2017-03-31,0,126,"[{u'iso_639_1': u'en', u'name': u'English'}]",Post Production,They gave all they had to save all they could,The Zookeeper's Wife,False,6.0,2
False,/bTlyJ7gR9V6cW7wNQetS8qMYy09.jpg,"{u'backdrop_path': None, u'poster_path': None, u'id': 364344, u'name': u'Murder, She Baked Collection'}",0,"[{u'id': 9648, u'name': u'Mystery'}, {u'id': 10770, u'name': u'TV Movie'}]",,436401,tt6682134,en,"Murder, She Baked: Just Desserts","Hannah Swensen is thrilled when she is chosen as a guest for the first Eden Lake Dessert Bake-Off, but when fellow judge, Coach Bishop is found murdered, Hannah once again takes it upon herself to find the killer.",4.413995,/yp4F5UFCzVp9awps8RFtQyNrjQx.jpg,[],[],2017-03-26,0,84,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,"Murder, She Baked: Just Desserts",False,6.0,1
False,/oNQIcuvJssiK93TjrXVtbERaKE1.jpg,"{u'backdrop_path': u'/g9Q2dmbxd1F2hHB5VslPbqGM1JV.jpg', u'poster_path': u'/omRo1Pw4phlELRgYOQ7RyAlccLt.jpg', u'id': 52785, u'name': u'xXx Collection'}",70000000,"[{u'id': 28, u'name': u'Action'}]",,7451,tt0295701,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",4.408749,/fPHNTG1OXFBQ6aEVO7Lv8tSgfrY.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Original Film', u'id': 333}, {u'name': u'Revolution Studios', u'id': 497}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2002-08-09,277448382,124,"[{u'iso_639_1': u'cs', u'name': u'\u010cesk\xfd'}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}, {u'iso_639_1': u'ru', u'name': u'P\u0443\u0441\u0441\u043a\u0438\u0439'}]",Released,A New Breed Of Secret Agent.,xXx,False,5.7,1085
False,/iapRFMGKvN9tsjqPlN7MIDTCezG.jpg,"{u'backdrop_path': u'/eQ8iwAvGfuNnPjBCKTIVp5PsFw.jpg', u'poster_path': u'/beR71cbwXH0vySlTMPZo0GQ54Q9.jpg', u'id': 295130, u'name': u'The Maze Runner Collection'}",61000000,"[{u'id': 28, u'name': u'Action'}]",http://mazerunnermovies.com,294254,tt4046784,en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",4.390515,/vlTPQANjLYTebzFJM1G4KeON0cb.jpg,"[{u'name': u'Gotham Group', u'id': 3672}, {u'name': u'Temple Hill Entertainment', u'id': 12292}, {u'name': u'TSG Entertainment', u'id': 22213}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-09-09,311256926,132,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,False,6.4,2223
False,/3qthpSSyBY6Efeu1sqkO8L1Eyyb.jpg,"{u'backdrop_path': u'/1BeKi6IytbfQlQocJSvP2k6sO1a.jpg', u'poster_path': u'/4UMn5KmXopgpkC862Ms3t5j1sXl.jpg', u'id': 1733, u'name': u'The Mummy Collection'}",80000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 27, u'name': u'Horror'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}]",http://www.mummyvideo.com/,564,tt0120616,en,The Mummy,"Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death – his body will remain undead for all eternity as a punishment for a forbidden love.",4.386233,/cftmDzVCWKynKMfY9oyFj7igFqJ.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Alphaville Films', u'id': 11462}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1999-05-06,415885488,124,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ar', u'name': u'\u0627\u0644\u0639\u0631\u0628\u064a\u0629'}]",Released,The legend you know. The adventure you have yet to imagine.,The Mummy,False,6.4,1984
False,/whjUhxqAkcv3JIdsjBxSz9vgA6C.jpg,"{u'backdrop_path': u'/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg', u'poster_path': u'/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', u'id': 33514, u'name': u'The Twilight Saga Collection'}",68000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",http://eclipsethemovie.com,24021,tt1325004,en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",4.38408,/fBXJGA6WNran1RL4CPKisaPI6UY.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Maverick Films', u'id': 4000}, {u'name': u'Imprint Entertainment', u'id': 5218}, {u'name': u'Sunswept Entertainment', u'id': 5219}, {u'name': u'Temple Hill Entertainment', u'id': 12292}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-06-23,698491347,124,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,It all begins ... With a choice.,The Twilight Saga: Eclipse,False,5.8,1590
False,/9spWP3kqShLKrvpwxOjJT2CiJTy.jpg,"{u'backdrop_path': u'/3gp744RzKvFB0X5Nbc2UeHW3mX2.jpg', u'poster_path': u'/uv63yAGg1zETAs1XQsOQpava87l.jpg', u'id': 9485, u'name': u'The Fast and the Furious Collection'}",150000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",http://www.fastandfurious.com/,337339,tt4630562,en,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",4.380395,/iNpz2DgTsTMPaDRZq2tnbqjL2vF.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Original Film', u'id': 333}, {u'name': u'One Race Films', u'id': 7154}, {u'name': u'Itaca Films', u'id': 16322}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'AS', u'name': u'American Samoa'}, {u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'JP', u'name': u'Japan'}]",2017-04-12,0,136,"[{u'iso_639_1': u'en', u'name': u'English'}]",Post Production,New roads ahead,The Fate of the Furious,False,0.0,68
False,/6kVVfNT0auG6fU5SFQ1zbayNWUC.jpg,,25000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 878, u'name': u'Science Fiction'}]",http://www.cloverfieldmovie.com/,7191,tt1060277,en,Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",4.380356,/as01o40tJ2FhtheqeXf7bVZ0EQO.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'Bad Robot', u'id': 11461}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-01-15,170764026,85,"[{u'iso_639_1': u'ru', u'name': u'P\u0443\u0441\u0441\u043a\u0438\u0439'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,Some Thing Has Found Us,Cloverfield,False,6.4,1800
False,/vSbjlX9y8S2hKNURHEO4GsoIOay.jpg,,115000000,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",,68724,tt1535108,en,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",4.360411,/tHkjoAxmhp3Eau1h0Ir7maKMwUz.jpg,"[{u'name': u'TriStar Pictures', u'id': 559}, {u'name': u'Media Rights Capital', u'id': 2531}, {u'name': u'Sony Pictures Entertainment (SPE)', u'id': 7431}, {u'name': u'QED International', u'id': 11029}, {u'name': u'Alpha Core', u'id': 18209}, {u'name': u'Genre Films', u'id': 28788}, {u'name': u'Simon Kinberg Productions', u'id': 31076}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-08-07,286140700,109,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,He can save us all.,Elysium,False,6.5,2801
False,/slpgZisYNapLoN9FWXqDOC1ExbU.jpg,"{u'backdrop_path': u'/opwZzjx69QvbSX1zbC0sc4J4KBX.jpg', u'poster_path': u'/z5VKhNSQKQyxm0co68HAkCqHnmX.jpg', u'id': 313086, u'name': u'The Conjuring Collection'}",40000000,"[{u'id': 27, u'name': u'Horror'}]",http://www.warnerbros.com/conjuring-2,259693,tt3065204,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,4.358966,/pUwdglql8cbztEink0JCgG1TY28.jpg,"[{u'name': u'New Line Cinema', u'id': 12}, {u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'The Safran Company', u'id': 11565}, {u'name': u'Evergreen Media Group', u'id': 31375}, {u'name': u'warner bross Turkey', u'id': 47502}, {u'name': u'Soho VFX', u'id': 54392}, {u'name': u'Atomic Monster', u'id': 76907}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2016-05-13,320170008,134,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The next true story from the case files of Ed and Lorraine Warren,The Conjuring 2,False,6.8,1318
False,/pckdZ29bHj11hBsV3SbVVfmCB6C.jpg,"{u'backdrop_path': u'/15FumSExI9SRoL7QJWZAsA0b10c.jpg', u'poster_path': u'/i1WdRtc6aObiwGz5NU8WWPW3r1N.jpg', u'id': 4438, u'name': u'The Space Odyssey Series'}",10500000,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 12, u'name': u'Adventure'}]",,62,tt0062622,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",4.35715,/90T7b2LIrL07ndYQBmSm09yqVEH.jpg,"[{u'name': u'Stanley Kubrick Productions', u'id': 385}, {u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",1968-04-05,68700000,149,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ru', u'name': u'P\u0443\u0441\u0441\u043a\u0438\u0439'}]",Released,An epic drama of adventure and exploration,2001: A Space Odyssey,False,7.8,2259
False,/yZWs3BG6efQsjRQqEFMBwgfW0M6.jpg,,0,"[{u'id': 18, u'name': u'Drama'}]",,219814,tt0221443,fr,Les nuits brûlantes de Linda,"A young woman is hired to care for an elderly man who lives on an island off the Greek coast. When she arrives there the man warns her that his daughters are evil and dangerous. The woman discovers that one of the daughters is a crazed nymphomaniac who pursues, and seduces, everyone in the house, including her crippled sister.",4.354592,/e1CikDtm5axXLuaW1NLMukkGNRb.jpg,"[{u'name': u'Parva Cinematografica', u'id': 1822}, {u'name': u'Eurocin\xe9', u'id': 4799}, {u'name': u'Brux International Pictures', u'id': 7538}]","[{u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'IT', u'name': u'Italy'}]",1975-07-16,0,80,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,,The Hot Nights of Linda,False,2.6,25
False,/fBYnaVOcc2Ghfkv473z0xdBRQ0m.jpg,,132000000,"[{u'id': 10751, u'name': u'Family'}, {u'id': 16, u'name': u'Animation'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}]",,270946,tt1911658,en,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",4.348265,/pRer59eyY4rjkLPeKXKo7fPxCHH.jpg,"[{u'name': u'DreamWorks Animation', u'id': 521}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-11-22,373552094,92,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The Movie Event That Will Blow Their Cover,Penguins of Madagascar,False,6.5,1061
False,/brbsq016UiQgwWb4qKPdCysnXjg.jpg,"{u'backdrop_path': u'/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg', u'poster_path': u'/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', u'id': 33514, u'name': u'The Twilight Saga Collection'}",110000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 10749, u'name': u'Romance'}]",http://www.breakingdawn-themovie.com/,50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",4.326749,/q23U9glt0RJIvM0f7g5BqJbqncx.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Sunswept Entertainment', u'id': 5219}, {u'name': u'Total Entertainment', u'id': 6446}, {u'name': u'TSBD Canada Productions', u'id': 7490}, {u'name': u'Zohar International', u'id': 7491}, {u'name': u'Temple Hill Entertainment', u'id': 12292}, {u'name': u'TSBD Louisiana', u'id': 58321}, {u'name': u'TSBD Productions', u'id': 58322}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2011-03-15,712171856,117,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'pt', u'name': u'Portugu\xeas'}]",Released,Forever is just the beginning,The Twilight Saga: Breaking Dawn - Part 1,False,5.8,1897
False,/z2nZw4hFqvEj94CkGWENhQhH7PT.jpg,"{u'backdrop_path': u'/opwZzjx69QvbSX1zbC0sc4J4KBX.jpg', u'poster_path': u'/z5VKhNSQKQyxm0co68HAkCqHnmX.jpg', u'id': 313086, u'name': u'The Conjuring Collection'}",13000000,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",http://theconjuring.warnerbros.com,138843,tt1457767,en,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",4.323834,/xYGkdhOEVoFrLNUotuTXemtQAWd.jpg,"[{u'name': u'New Line Cinema', u'id': 12}, {u'name': u'The Safran Company', u'id': 11565}, {u'name': u'Evergreen Media Group', u'id': 31375}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-07-18,318000141,112,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Based on the true case files of the Warrens,The Conjuring,False,7.3,2354
False,/5YF6MwuuKBRKLUE2dz3wetkgxAE.jpg,,60000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",http://www.abeautifulmind.com/,453,tt0268978,en,A Beautiful Mind,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",4.313524,/4SFqHDZ1NvWdysucWbgnYlobdxC.jpg,"[{u'name': u'Imagine Entertainment', u'id': 23}, {u'name': u'DreamWorks SKG', u'id': 27}, {u'name': u'Universal Pictures', u'id': 33}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2001-12-11,313542341,135,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,I need to believe that something extra ordinary is possible...,A Beautiful Mind,False,7.6,2272
False,/rIpSszng8P0DL0TimSzZbpfnvh1.jpg,,22000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 10752, u'name': u'War'}]",http://www.schindlerslist.com/,424,tt0108052,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,4.300899,/yPisjyLweCl1tbgwgtzBCNCBle.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Amblin Entertainment', u'id': 56}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1993-11-29,321265768,195,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'pl', u'name': u'Polski'}, {u'iso_639_1': u'he', u'name': u'\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,"Whoever saves one life, saves the world entire.",Schindler's List,False,8.2,3311
False,/wNnuYx5tMiVEnru3zJS85kSzzRs.jpg,,60000000,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 12, u'name': u'Adventure'}]",http://mortdecaithemovie.com/,210860,tt3045616,en,Mortdecai,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",4.287824,/56rS3ipzekH2VlHpnH8VOTkKjwR.jpg,"[{u'name': u'Lionsgate', u'id': 1632}, {u'name': u'Mad Chance', u'id': 1757}, {u'name': u'OddLot Entertainment', u'id': 36209}, {u'name': u'Huayi Brothers Media', u'id': 39649}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-01-21,30418560,106,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Sophistication Has a Name.,Mortdecai,False,5.3,813
False,/6KXbhaxkgExC5EdDqAzRinhmoZ8.jpg,,29500000,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 9648, u'name': u'Mystery'}]",,63,tt0114746,en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",4.279279,/6Sj9wDu3YugthXsU0Vry5XFAZGg.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Atlas Entertainment', u'id': 507}, {u'name': u'Classico', u'id': 17031}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1995-12-29,168840000,129,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,The future is history.,Twelve Monkeys,False,7.4,1858
False,/5mDCKKS7M8aUZKdShnCa7lLbzmH.jpg,"{u'backdrop_path': u'/uzKkKhTWGSEdsN2rYanJTVAyTLi.jpg', u'poster_path': u'/8xHtCUKfre8b4tkpUWU1y67Cnqr.jpg', u'id': 137696, u'name': u'Monsters, Inc. Collection'}",200000000,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",,62211,tt1453405,en,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,4.275793,/a05xQU9huY3P5uurLcGGHmsf2Vh.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Pixar Animation Studios', u'id': 3}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-06-20,743559607,104,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,School never looked this scary.,Monsters University,False,7.0,2610
